economy,year,debt_to_gdp,external_debt_gni,short_term_debt_reserves,debt_service_ratio,govt_expense_gdp,inflation_cpi,real_interest_rate,m2_growth,m2_to_reserves,private_credit_gdp,current_account_gdp,total_reserves,terms_of_trade_index,exports_gdp,gdp_growth,gdp_pc_growth,capital_formation_gdp,sp500_index,vix_index,treasury_10y_rate,fed_funds_rate,income_group,region,target_next_year
THA,2010,26.9008455475014,32.7909524216425,29.4469959429252,4.70933581925751,17.4114153723881,3.24758842443723,0.243128638611462,10.9429050955698,2.16092297011312,115.747568600025,3.3673246721925,172027935376.446,98.5,66.4861731592239,7.51339053261624,6.79479928649167,23.9927018003552,2349.893531746032,22.54888888888889,3.2150597609561755,0.175,UMC,EAS,0.0
THA,2011,28.1319762983791,32.5198283572833,27.0388074831618,3.89652227194414,19.41745835874,3.80879058139634,1.2766820317925,15.1209680158006,2.54276630493062,130.672937960862,2.54217096328341,174891021491.419,93.7,70.8549093801611,0.840132083053334,0.215045559628464,25.8363693834547,2677.4407142857144,24.20257936507937,2.78164,0.1016666666666666,UMC,EAS,0.0
THA,2012,28.4447160238828,39.8440632252626,32.0587343909614,5.46420221127501,18.6216196174385,3.01489950334985,3.21675712469183,10.3754478189973,2.65321558457425,136.230998631992,-1.23233637957653,181481264053.903,92.4,68.9512356297981,7.24279620249642,6.58038336266074,26.9936528421727,2965.55932,17.79888,1.80344,0.14,UMC,EAS,0.0
THA,2013,38.1666950570794,39.096781273119,37.0126456242081,5.13266012228009,19.817256200685,2.18488618530687,3.22433498210821,7.32085031482377,3.12602411546833,142.363202683937,-2.10153458942232,167230223498.308,93.9,67.1711410731483,2.68749556320556,2.08615316028128,25.3835377004292,3541.2920238095235,14.230119047619048,2.35016,0.1075,UMC,EAS,0.0
THA,2014,35.3904739452699,38.0258800496312,35.6626233357658,9.49240265953916,19.9952273274915,1.8951418189878,3.45784317114814,4.64784956646177,3.29290789170188,145.564225761056,2.8582840987004,157162740027.006,93.8,68.3941351612178,0.984468863619426,0.45053655380589,24.6613910005394,4375.103492063492,14.175992063492064,2.53956,0.0891666666666666,UMC,EAS,0.0
THA,2015,36.6705695355179,32.3148092281891,27.6132705127119,7.0924610814782,19.3927758672544,-0.900424963291569,3.98101397309843,4.43563648660048,3.27609773351649,149.373253475137,6.91581517168622,156459956382.606,100.0,67.6366902705865,3.13404724911635,2.65971785318402,24.5284891453984,4945.553492063492,16.674126984126985,2.1382868525896415,0.1325,UMC,EAS,0.0
THA,2016,37.3065204045664,33.2711074983591,26.7737442989369,5.26222601022932,19.6652964019127,0.188149704448143,1.78511916997275,4.22178650304791,3.01764001216846,146.223949449024,10.5083543932086,171772074486.519,102.5,67.0708839693011,3.43515771692182,2.96944155296718,23.7136263542096,4987.792976190476,15.82563492063492,1.83744,0.395,UMC,EAS,0.0
THA,2018,37.9104188436045,35.6858960191966,26.2240323221265,5.99264645814319,19.0196942606136,1.06389754183024,2.67979728915769,4.66754763850258,3.02660288375696,144.088791675771,5.61986314598972,205640628937.522,98.5,64.838096899332,4.22287028746071,3.90762624173355,22.7862263680667,7425.957729083665,16.639840637450202,2.9112449799196787,1.8316666666666668,UMC,EAS,0.0
THA,2019,38.6277055941279,32.1769086458462,22.6490736767253,9.62119078657852,18.6665827342784,0.706728601314311,3.03891578719485,3.63689698519263,2.99194709611928,143.369163383068,7.04854832033553,224355506654.641,98.6,59.5188906218859,2.11455779628278,1.90583495758329,22.5729511697849,7940.210486166008,15.387857142857142,2.1414,2.158333333333333,UMC,EAS,1.0
THA,2020,50.3227814999415,38.1852515690645,25.086394314515,8.30746607492233,22.8313574596558,-0.845937147357041,4.65169004750105,10.159916138524,2.84243380894542,160.110920105828,4.14262484721343,258104429788.605,101.5,51.4944266088919,-6.05003846851622,-6.20637326420599,23.212428656105,10201.520592885376,29.251304347826085,0.889203187250996,0.3758333333333333,UMC,EAS,0.0
THA,2021,58.5114542035114,40.2520564409155,25.5128345060347,5.24497072327639,25.1329943719962,1.23039541318384,1.2628955644913,4.80510932600992,3.05848366366363,164.095042230688,-2.14122151453674,246025242648.57,96.8,58.5593891849287,1.55216608426647,1.43062175645008,23.5077904399395,14371.66246031746,19.656150793650795,1.4468525896414344,0.08,UMC,EAS,0.0
THA,2022,60.349920189306,41.8986110741223,31.5530351638599,7.94092618155616,22.2320443948162,-1.61068030486688,-1.45349274915803,3.87577190401605,3.29269018681384,156.452416603849,-3.42898859482118,216500525687.125,89.5,65.3727641914083,2.58037874709827,2.56894316437668,23.3619271542054,12231.348525896414,25.6371484375,2.9505622489959835,1.6833333333333331,UMC,EAS,0.0
THA,2023,61.1243613638526,38.7070888237378,30.6682940128477,11.9644494874884,20.7664684607695,8.47805174421543,2.97300810942537,1.95048091318844,3.2618395212566,154.140780148938,1.64355768679365,224470464418.923,90.0,65.4445629404008,2.01775095328327,2.06455231923211,22.9312009556512,12970.27556,16.849027237354086,3.959,5.024166666666667,UMC,EAS,0.0
THA,2024,62.1983655632713,37.4891208226563,29.287507319668,4.68434832872581,,1.36580540798037,3.20707152836772,3.37137348349013,3.14996775581037,147.97898667522,2.20678307557943,236933974075.014,,70.0497307410759,2.54182067735289,2.59107416696065,22.2430564475903,17247.44876984127,15.55065637065637,4.20796,5.1433333333333335,UMC,EAS,0.0
TJK,2000,114.076117982873,138.36241233672,81.2929023163822,,8.9553366541669,,,63.2608725364573,0.754226843404518,,,94280831.9251688,119.9445996045,86.7521128337158,8.32432449473859,7.00808967496647,7.42150333016175,3783.6733333333336,23.315,6.030278884462151,6.235833333333333,LMC,ECS,0.0
TJK,2001,79.804079881426,112.813187868421,84.0539982362799,,9.48158982759966,38.59188944886,,36.5847809616261,0.901622106886504,,,94282905.7069105,115.2712717561,68.1410406427958,9.58083617842951,7.48337681079825,8.98275996567595,2034.9960483870968,25.74967741935484,5.0206854838709685,3.8875,LMC,ECS,0.0
TON,2013,48.914577670051,43.0938274916159,0.0024152374945124,5.66640020486168,27.6506577630826,0.77562932236742,11.9183091003653,3.12970618809935,1.31966031513058,30.6048722313723,-9.47350598315125,155520937.735289,93.7,20.3036338500243,0.393922530137331,0.752077131516813,22.2028837785637,3541.2920238095235,14.230119047619048,2.35016,0.1075,UMC,EAS,0.0
TON,2014,47.3558959748934,44.1110948754746,0.0010330962730843,6.73062223836,30.3775518946562,2.51087633253706,8.59924321293883,8.89314645086223,1.34649129743628,31.4960594089787,-6.26556406033615,158784814.420293,92.2,16.9270363985678,1.99053625497055,2.43921846288526,21.5967097250699,4375.103492063492,14.175992063492064,2.53956,0.0891666666666666,UMC,EAS,0.0
TON,2015,51.114971793039,41.7017789110633,0.0,7.39829059860066,30.2267600376211,-1.05399831971283,2.88481619321811,16.187026969414,1.48415385692543,34.0432334101122,-10.9245843858579,156107668.817026,100.0,16.9581509872971,1.11374405685874,1.6036112932528,23.3162751064744,4945.553492063492,16.674126984126985,2.1382868525896415,0.1325,UMC,EAS,0.0
TON,2016,49.3817801189399,40.802216012321,0.0,5.14202100373688,31.1425873423987,2.57815515245072,4.81091413741403,13.761923226317,1.3085365731027,37.3893351738726,-8.2477914227867,176497315.495875,104.4,24.5055595192508,6.59870436118344,7.1755196846192,24.1973377109968,4987.792976190476,15.82563492063492,1.83744,0.395,UMC,EAS,0.0
TON,2017,45.6224781466791,40.3523234006764,0.0,4.04675810392371,31.8933110532989,7.51706283551125,2.17541428575699,9.45394447279796,1.27739494074699,38.0234934951747,-7.60028832903791,198522418.422513,101.8,22.1761347860229,3.2023165092282,3.36688225938528,26.6999595514284,6235.298685258964,11.0902390438247,2.32948,1.0016666666666667,UMC,EAS,0.0
TON,2018,48.2405761734079,36.4379252977617,0.0,6.66217356230194,31.0773621606671,5.03209691984882,1.99672127420404,7.97049605324084,1.28233366507938,39.3003534960615,-7.24899742859477,215149318.603045,99.1,21.2114165588612,0.527827266310538,0.326899215374226,22.4432499484449,7425.957729083665,16.639840637450202,2.9112449799196787,1.8316666666666668,UMC,EAS,0.0
TON,2019,43.0541813775852,35.4250807477663,0.0,3.55184114575916,30.6375379365758,1.179543348218,1.48126950289014,-0.499911817316019,1.21343585986651,38.2103378023803,-7.77583766873501,218448401.776129,100.4,22.2333041598028,-0.285208794735084,-0.381461325779526,25.9285419777856,7940.210486166008,15.387857142857142,2.1414,2.158333333333333,UMC,EAS,0.0
TON,2020,43.0808046891087,36.5330018306467,0.0,3.99813814298246,31.4905680806211,-0.349737696727418,7.84442746208672,17.4805288891808,1.02444703984441,37.8225169665748,-6.63043865897464,298947629.788317,114.3,19.7051224096685,1.80618735341196,1.77247797101046,23.4081961772996,10201.520592885376,29.251304347826085,0.889203187250996,0.3758333333333333,UMC,EAS,0.0
TTO,2006,16.803206848237,,,,29.5059775859218,8.32960351465347,9.03210307148484,19.7343099932187,1.18423155533427,32.6949924188848,38.7864453052226,6607231897.34595,116.6,,13.2080586051735,12.9071459292893,15.6497022950138,2263.4099601593625,12.806533864541834,4.795,4.964166666666666,HIC,LCN,0.0
TTO,2007,15.928004235045,,,,24.5123674266625,7.89438834757299,-0.888544431909194,11.6073869982177,1.29137837579499,32.0528227672441,23.8728005055128,6745220697.57387,115.6,,4.75420970092722,4.33268105297186,26.5072464540625,2578.466613545817,17.535936254980083,4.634661354581673,5.019166666666666,HIC,LCN,0.0
TUN,2000,56.7212758294998,55.3084463564462,84.961900449814,22.0604140213982,25.0212343799901,2.96230794738605,,14.1385907779219,5.74698172917786,53.482353380853,-3.82558496867724,1871427065.05158,95.8898137361,39.7300345865581,4.7099729138049,3.54145974209786,25.1666474141621,3783.6733333333336,23.315,6.030278884462151,6.235833333333333,LMC,MEA,0.0
TUN,2001,56.4678199732883,61.1436451654115,128.953695613065,14.4282423901509,24.8327369402515,1.98333333333337,,18.3672411997566,5.91757452925534,49.600324767946,-3.80893714007523,2049572900.90431,97.0340187468,42.8168233248494,3.79627166202512,2.6947331733366,25.3250762291157,2034.9960483870968,25.74967741935484,5.0206854838709685,3.8875,LMC,MEA,0.0
TUN,2002,55.9344340024072,69.983303892748,130.277923716457,15.4843808148912,25.6689725602714,2.72103284850455,,3.10810755198832,5.35100277899895,50.6744247756009,-3.22389381333493,2364944045.85817,99.9718000523,40.7848345956986,1.32255714828946,0.287760873614303,24.763838401031,1539.7314682539684,27.29246031746032,4.61308,1.6666666666666667,LMC,MEA,0.0
TUN,2003,55.0213155722411,68.7094407497616,107.520579308459,14.6141082533393,25.3697714654032,2.71259247474352,,4.7396479693325,4.81701814981825,49.5788001954205,-2.66077074311871,3036243871.63543,109.4448638739,39.4835638279828,4.70239953285241,3.66160593216975,22.9003878642588,1646.8107936507936,21.982857142857146,4.01388,1.1275,LMC,MEA,0.0
TUN,2004,53.8375580931292,65.8145671605321,82.9791768096303,15.5294991244524,25.7754547678206,3.63228004956625,,8.15543612778854,4.05950938048023,49.6164802183182,-1.41663593407068,4031139050.31146,113.617309572,42.198076650746,6.23579072222647,5.24794746880204,22.1288154794856,1986.3453571428572,15.478656126482212,4.271319999999999,1.3491666666666668,LMC,MEA,0.0
TUN,2005,52.4205297222421,58.9561260126506,68.9255129493016,13.7397495969343,26.1510353227771,2.01778641357144,,11.1695286669981,3.83948241971991,50.065558636163,-0.927371928635414,4548431873.5589,113.0,44.9322920398366,3.4865455430439,2.58534081098441,21.4499295455088,2099.3459523809524,12.807063492063492,4.28888,3.213333333333334,LMC,MEA,0.0
TUN,2006,48.5639104645928,57.4237720429712,48.2606591298554,15.6891062960629,25.8520156831205,3.22525337438917,,11.7673355673498,2.75275739269505,48.5995857004839,-1.80172304518295,6911623380.49484,110.8,46.0285163540679,5.24409983246916,4.31907482857264,22.5836061561056,2263.4099601593625,12.806533864541834,4.795,4.964166666666666,LMC,MEA,0.0
TUN,2007,45.7824704950416,56.1437112684718,49.6139497153493,12.3376687241629,26.172126462714,2.96694432477349,,13.374679995818,2.78956533027995,48.0115559813836,-2.35618464912073,8032361912.05129,114.9,51.0782219815701,6.70952097453554,5.73567938504127,23.0432471999118,2578.466613545817,17.535936254980083,4.634661354581673,5.019166666666666,LMC,MEA,0.0
TUN,2008,43.2877054340983,50.9304304174594,47.9054898032567,7.98378354069417,27.3249965625294,4.34502807623045,,13.3314698196958,2.92162316036266,48.5083070989921,-3.81468880111156,9038905598.88531,118.0,55.6528299429018,4.23778147502819,3.23983058347032,23.628811069379,2161.684743083004,32.69486166007905,3.6642629482071714,1.9275,LMC,MEA,0.0
TUN,2009,42.9297921509547,55.4140725152251,42.8112540175956,10.6091023150667,27.8842548724206,3.66490330642919,,12.8538093581906,2.40786490225029,49.9770695318279,-2.83909252656908,11294387681.3622,112.4,45.039811033928,3.04345012371552,1.99812423215356,24.3334719448099,1845.3849603174604,31.479007936507937,3.2641199999999997,0.16,LMC,MEA,0.0
TUN,2010,38.7660002963438,51.3363537259654,50.990606882277,10.5185387559429,26.738524994179,3.33897963601069,,11.754481466612,2.93617143892241,52.247103865602,-4.55447131361941,9764265037.07788,108.2,47.9597286942428,2.97113275066512,1.86835635362381,26.0078083562899,2349.893531746032,22.54888888888889,3.2150597609561755,0.175,LMC,MEA,0.0
TUN,2011,42.4807224505219,49.7498678288209,63.5733048019264,11.6106901397124,32.9045333238864,3.24002842009531,,9.58076537706858,4.10303229478361,57.9347986271264,-7.0355658557361,7785305507.43057,108.2,46.0546537716688,-2.04663389535644,-3.1268978636142,23.1108457618913,2677.4407142857144,24.20257936507937,2.78164,0.1016666666666666,LMC,MEA,0.0
TUN,2012,42.5197543010178,55.9749620256609,71.4580217404063,11.6025369076999,33.7641230227092,4.6118443220664,,8.06566316312261,3.5689842217325,57.8520427359494,-7.86572520912914,8717830200.54899,103.9,45.9128477724564,4.21667711535632,3.04657312459409,23.8562334816964,2965.55932,17.79888,1.80344,0.14,LMC,MEA,0.0
TUR,2008,41.03188129671,38.5984279883647,76.5133914601434,30.4048020666735,30.1458278135473,10.4441283764885,,24.8236892617556,4.82182728448584,33.1628558443028,-5.0844969449165,73674684815.6172,94.4,23.9213779600098,0.920118221365883,-0.349081731358567,27.3051055897033,2161.684743083004,32.69486166007905,3.6642629482071714,1.9275,UMC,ECS,1.0
TUR,2009,48.4871401224526,44.5736356122904,74.9068169263429,42.0958403299298,35.3173242047987,6.25097663090626,,12.659447539705,4.48492182494755,36.8190783164554,-1.73697758122388,74933099954.2986,98.4,23.7578595278795,-4.88269401706633,-6.18658127732729,22.9623515725507,1845.3849603174604,31.479007936507937,3.2641199999999997,0.16,UMC,ECS,0.0
TUR,2010,45.1797411845197,41.0990751678409,108.191914185526,37.2333390546006,32.6419229851543,8.56644420552976,,18.5468590903932,4.78002409210784,44.0459707563417,-5.70254261669491,85959461665.9826,93.9,21.5899457839207,8.54219848467686,6.90544093016851,24.87828284324,2349.893531746032,22.54888888888889,3.2150597609561755,0.175,UMC,ECS,0.0
TUR,2011,39.969342535799,38.6013112607881,110.240433657581,31.3834630221049,30.1444408136135,6.471879671151,,15.2040266142653,4.82981766126978,48.7422084050823,-8.81351105932507,87937253858.338,91.1,23.4903574412774,10.9799625273598,9.36292358017863,27.9887488412804,2677.4407142857144,24.20257936507937,2.78164,0.1016666666666666,UMC,ECS,0.0
TUR,2012,37.6997174661117,40.4357594121779,96.1909338819889,26.771512062507,29.4208604116485,8.89156996512163,,10.4222746838655,3.66980260115088,51.5586765950105,-4.72096418758118,119182965975.41,91.0,24.9658181147838,4.80762696633448,3.48010432023058,27.3995231020684,2965.55932,17.79888,1.80344,0.14,UMC,ECS,0.0
TUR,2013,31.7836465290005,42.3711460982425,108.279423164092,27.1626121370026,28.9891426072392,7.49309030547693,,21.1528217605728,3.81446121350287,59.9792914244142,-5.12686124176872,131053847400.859,92.6,24.403259811358,8.48825689298511,7.10372830173409,28.7953288884594,3541.2920238095235,14.230119047619048,2.35016,0.1075,UMC,ECS,0.0
TUR,2014,31.1206735024546,44.4602073781668,111.836040155396,23.8539286016856,29.2713082967685,8.85457271364324,,11.183425261882,3.7943554791563,63.2376327204216,-3.40746259930754,127421921235.759,93.9,25.8173246854016,4.60079447270559,3.19911298885714,29.0843333155967,4375.103492063492,14.175992063492064,2.53956,0.0891666666666666,UMC,ECS,0.0
TUR,2015,29.1451452655038,46.7405303729401,94.416077582681,25.3789734982834,28.8436742291669,7.67085364845877,,16.5146558080824,4.10228429234706,66.3898521051604,-2.46735825450658,110489628113.015,100.0,25.280784580735,5.80557386628684,4.4033792666971,30.0119130355216,4945.553492063492,16.674126984126985,2.1382868525896415,0.1325,UMC,ECS,0.0
TUR,2016,30.0752014180837,46.3614777541171,85.808757330023,36.4254391256231,30.6055405050211,7.7751341532833,,17.6487882326682,4.58219733822659,69.2826364676668,-2.54553759448629,104810530764.478,104.0,23.6322024334399,3.32366508200445,1.9428315705164,30.0433084585307,4987.792976190476,15.82563492063492,1.83744,0.395,UMC,ECS,0.0
TUR,2017,29.5734179689365,52.6882928024745,101.448869323588,37.362997807429,31.5527664341113,11.1443110840765,,16.3519224190184,4.29700233539838,70.0844027288208,-4.06829916731119,107657025384.516,98.6,26.5394989930636,7.82585730002594,6.43664614092381,30.2598822010726,6235.298685258964,11.0902390438247,2.32948,1.0016666666666667,UMC,ECS,0.0
TUR,2018,29.3999927097041,55.4453574540502,98.968807952514,33.4794771797331,33.1443390183968,16.3324638988928,,18.3800271601425,4.4492469143256,66.6976668187438,-1.85233343060557,92997230040.5605,95.0,31.7278536539697,3.46815306092219,2.07704135618785,30.2954032645887,7425.957729083665,16.639840637450202,2.9112449799196787,1.8316666666666668,UMC,ECS,0.0
TUR,2019,33.4600744646841,55.3071524639806,90.3655349310515,33.2432164759356,34.8909170453359,15.1768215720022,,27.0230864954567,4.2346686291113,64.2557519386267,1.9351600379275,105619672447.934,94.7,33.0298811646869,1.30162365464503,-0.136378469205951,26.4629293789655,7940.210486166008,15.387857142857142,2.1414,2.158333333333333,UMC,ECS,0.0
TUR,2020,41.0396523800978,60.3150906136416,118.845662902446,40.7367712535302,33.4510950281809,12.2789574462574,,34.2428853167296,5.19391852954065,75.5094343220432,-4.22230197946184,93584577917.0715,99.6,28.7400043468285,1.80306247087255,0.819957444576985,27.9506064917081,10201.520592885376,29.251304347826085,0.889203187250996,0.3758333333333333,UMC,ECS,0.0
TUR,2021,41.637512472512,53.7425891882514,106.160523329354,25.3396609190239,30.2009775804558,19.5964926913324,,52.5179442604431,5.28010930652587,71.2345140192264,-0.74064931592423,111184882382.134,88.6,35.0536332850518,11.811094450607,10.797736075363,28.3920963280631,14371.66246031746,19.656150793650795,1.4468525896414344,0.08,UMC,ECS,1.0
TUR,2022,35.3300843747051,50.758322367613,114.801772712514,19.6812294560508,29.0624088388364,72.3088359891207,,60.3393272630693,3.91045481926255,53.5788591173048,-4.99763806227356,128735003395.893,76.0,38.1412107474416,5.44122511322401,4.40815937187469,30.5449887042516,12231.348525896414,25.6371484375,2.9505622489959835,1.6833333333333331,UMC,ECS,1.0
TUR,2023,33.2548360241526,45.157151097837,124.128025657617,20.909547158823,33.0277530817277,53.8594087593315,,69.9363518878266,4.23360158377812,48.8843016975863,-3.49417299638226,140868480001.696,86.7,31.9135926809724,5.04512369812289,4.61909774991381,32.8740322550634,12970.27556,16.849027237354086,3.959,5.024166666666667,UMC,ECS,1.0
TUR,2024,26.6192344843666,39.3880494718611,115.093034359528,23.4318472180701,,58.5064507300343,,,,43.0192369465191,-0.749968489565428,154773780178.169,,27.5682232095509,3.3276230893799,3.09479882124933,31.3157272627937,17247.44876984127,15.55065637065637,4.20796,5.1433333333333335,UMC,ECS,1.0
UGA,2018,34.6735709943685,38.5252984266955,15.1505828391934,8.85715684532953,11.8357641142331,2.61601190952274,14.7478688039364,8.23215310256673,1.9036639140257,13.6392294214659,-6.32986816350394,3358514649.90299,93.9,15.0870530611511,6.30392378262997,2.75300382511665,23.7504449883722,7425.957729083665,16.639840637450202,2.9112449799196787,1.8316666666666668,LIC,SSF,0.0
UGA,2019,38.47694531299,40.6644410285873,,4.81535376693424,13.5150737617182,2.867588034469,,15.8761399568799,,13.8050637116228,-7.44661374623001,,96.7,17.1090580167383,6.43874503276439,2.88958690241905,24.9024562516631,7940.210486166008,15.387857142857142,2.1414,2.158333333333333,LIC,SSF,0.0
UGA,2020,44.1859143085922,48.062157782797,,13.5492737784982,13.6717290825135,3.31332289544502,,17.1323242180716,,14.2204016385665,-9.56955217837738,,106.3,15.4147985397289,2.95130642218098,-0.423922683361482,23.5178704044069,10201.520592885376,29.251304347826085,0.889203187250996,0.3758333333333333,LIC,SSF,0.0
UGA,2021,51.3026623484674,52.1424485431174,,13.9416860422615,15.5883809350268,2.20457204757414,,5.03542937653591,,14.7869665338727,-8.89444337919893,,105.8,15.7810081695276,3.53658034070898,0.258075577364949,23.3395824392817,14371.66246031746,19.656150793650795,1.4468525896414344,0.08,LIC,SSF,0.0
UGA,2022,53.890283062847,47.1819700251541,,16.8390921208204,16.9424354799697,7.1957888597581,,7.50270902859625,,15.0891724993299,-8.91894768094252,,104.1,12.0219954333331,4.58802192181773,1.48927085105888,23.4475814827832,12231.348525896414,25.6371484375,2.9505622489959835,1.6833333333333331,LIC,SSF,0.0
UGA,2023,53.1469350760568,42.6685823120186,,29.9684023023755,16.5833400364579,5.35094804280395,,10.6648539317608,,14.8125509462497,-7.43276098384918,,104.4,11.6017089255499,5.33697295511469,2.42759459782118,22.084367974066,12970.27556,16.849027237354086,3.959,5.024166666666667,LIC,SSF,0.0
UKR,2000,43.7297874273256,45.8970249142014,30.2689905194023,20.2954583892763,25.9477766170058,28.2030972388552,11.0014569626244,44.5449515817961,3.93342509180362,,4.14516299850109,1477202335.54994,119.6354718085,60.2970566860465,5.90000000024899,6.79706549402465,19.7447311046512,3783.6733333333336,23.315,6.030278884462151,6.235833333333333,UMC,ECS,0.0
UKR,2008,13.2299542095983,55.8050608668065,65.4202214558406,21.0451168524101,35.7030396066285,25.226461707384,-8.93474204549135,30.1827088220741,3.1040642822365,84.5638428852733,-6.79441468128891,31543343236.6617,133.2,43.2598688559666,2.24349159628288,2.77550904646171,25.9064470907401,2161.684743083004,32.69486166007905,3.6642629482071714,1.9275,UMC,ECS,1.0
UKR,2009,23.9900342329063,91.7428679004559,74.9914059232736,40.5135300042325,39.2607719615392,15.8811924594476,7.31013899639911,-5.51238885474324,2.36008606036378,87.3499751359184,-1.42819353735104,26500887342.1218,114.7,42.9288246983766,-15.1364679101502,-14.7807201233911,18.3174558256128,1845.3849603174604,31.479007936507937,3.2641199999999997,0.16,UMC,ECS,0.0
UKR,2010,28.8666366228354,91.5918932375376,78.8625647438057,38.4081720293996,39.5439524891017,9.37293105078978,1.93111737385513,22.6910970600374,2.17926622193318,75.751902571565,-2.13583862214825,34571298928.1666,122.4,46.4565383259637,4.09200436668087,4.46782513515676,18.016214744977,2349.893531746032,22.54888888888889,3.2150597609561755,0.175,UMC,ECS,0.0
UKR,2011,26.4808201734686,85.1737693525904,102.950135084356,30.1423825965648,36.8763128364085,7.95572466274652,1.54605607669365,14.6591729414952,2.70656039989815,68.4838585766983,-6.04309232577169,31788750906.6251,127.5,49.4061569340739,5.44528081048476,5.78262206521443,18.3513220642495,2677.4407142857144,24.20257936507937,2.78164,0.1016666666666666,UMC,ECS,0.0
UKR,2012,32.445911715199,74.055964307376,141.533706780383,31.3501569139298,39.5379741977224,0.568727971803862,9.64012656225921,12.7909835066834,3.94082732053784,66.9838104671062,-7.85084742299342,24552796496.6833,113.5,47.38283156146,0.152314967200653,0.364275557578679,19.4035210842878,2965.55932,17.79888,1.80344,0.14,UMC,ECS,0.0
UKR,2013,35.6313995863809,78.2755632633463,170.587928990709,42.2986617537939,38.6815940819239,-0.238948626045407,11.8306483626893,17.5628423282208,5.57097580401642,70.6911717468944,-8.67092024008033,20413621998.9497,113.1,42.8973826672717,0.045439094492707,0.226082936004985,17.3158498598174,3541.2920238095235,14.230119047619048,2.35016,0.1075,UMC,ECS,1.0
UKR,2014,63.6653191884884,96.7265802999128,300.967520286326,29.7064947502784,43.5407000374941,12.0718562874251,1.56710691487679,5.25123614602559,10.6764303993233,75.2288456319954,-3.44259678457888,7538804512.33223,109.1,48.5929618158503,-10.0788949840953,-5.08846879597155,14.1360438334756,4375.103492063492,14.175992063492064,2.53956,0.0891666666666666,UMC,ECS,1.0
UKR,2015,70.2588376218982,125.025871206995,150.464314005921,55.3903722878765,37.3687532184352,48.6998646434424,-12.2829289815693,3.90228755834977,3.4212674302846,56.6577541315204,5.53108477509173,13300880765.1311,100.0,52.5976795082231,-9.7729872128676,-9.27686663817931,13.5487069936597,4945.553492063492,16.674126984126985,2.1382868525896415,0.1325,UMC,ECS,0.0
UKR,2016,71.8095454494004,123.342420933118,131.122371935599,23.4340184931092,33.5044167207813,13.9127101997797,1.82756968752031,10.928715698468,2.77759898148666,47.3071300933366,-1.99880308749136,15537256304.3675,99.8,49.2986194577187,2.44098194492067,2.94151228987063,15.4563637377393,4987.792976190476,15.82563492063492,1.83744,0.395,UMC,ECS,0.0
UKR,2017,66.7346465062875,109.407147922562,119.925370861642,20.8974535213248,33.6062064378191,14.4383227488749,-4.68048423181966,9.6271963450068,2.41623541720762,38.3051472985388,-3.09838910750506,18810931196.5576,101.5,48.1249163515559,2.35997228099491,2.86027869650954,15.7762894271386,6235.298685258964,11.0902390438247,2.32948,1.0016666666666667,UMC,ECS,0.0
UKR,2018,56.9059506749708,92.7372175750206,101.547394512682,20.7824682176434,33.4087191126581,10.9518559353178,3.12512181706498,5.68933472084972,2.25628164107785,34.5118586409827,-4.9140091077667,20817897004.1028,101.0,45.2352356625927,3.48836234022659,4.09937975447431,17.6472670015072,7425.957729083665,16.639840637450202,2.9112449799196787,1.8316666666666668,UMC,ECS,0.0
UKR,2019,48.3272696003568,80.6987144339379,89.3682758000163,18.15621515478,33.057438930624,7.88671745611133,10.6936587686836,12.5760074164158,2.19813337919766,30.0270685880177,-2.67995732261758,25317002926.8886,100.9,41.2316912560049,3.19950386354134,3.87284698333255,17.6158441194027,7940.210486166008,15.387857142857142,2.1414,2.158333333333333,UMC,ECS,1.0
UKR,2020,58.7161850732326,83.3576019691388,82.9017961198517,23.8730939460794,37.2092047751482,2.73249209419427,3.62431779033836,28.6236079216128,2.35526920183295,28.1751542458628,3.36296552669264,29137541200.0461,106.0,38.8216462901934,-3.75281793983162,-3.08458576352871,13.3659764293256,10201.520592885376,29.251304347826085,0.889203187250996,0.3758333333333333,UMC,ECS,0.0
URY,2001,40.6433348447185,,,,27.2702030108606,4.3593406521727,43.2064213627232,14.5752971216667,3.31430288650162,53.8538856752747,-2.38113794693639,3099292334.44093,88.6724397715,16.8046592733471,-3.84412995940374,-4.08038978630051,13.6566726025144,2034.9960483870968,25.74967741935484,5.0206854838709685,3.8875,HIC,LCN,1.0
URY,2002,95.2678607213147,,,,27.8910991697021,13.9724725913515,93.9150781315778,25.9269337903415,10.4982255526244,70.5117382668268,2.80710265957684,772025423.559993,87.4455055427,20.6216724821799,-7.73200721540044,-7.86190240623733,12.3532722105302,1539.7314682539684,27.29246031746032,4.61308,1.6666666666666667,HIC,LCN,0.0
URY,2003,105.602780865499,,,,27.9127259961418,19.3797301743995,36.3812989440391,15.1960748980011,3.37169791494027,43.186543114802,-0.724417111042172,2086675964.76736,88.1889605842,27.4324201365808,0.805283915893824,0.734039111911073,12.5207242251677,1646.8107936507936,21.982857142857146,4.01388,1.1275,HIC,LCN,0.0
URY,2004,85.4255941362735,,,,26.5917253076624,9.15760507540997,12.3282787037608,-3.04862556127392,2.66847121866393,24.1933895956931,0.0228310712848396,2512109312.05214,85.1612723477,32.1122956028892,5.00416035564457,4.94141016509036,14.3674894654533,1986.3453571428572,15.478656126482212,4.271319999999999,1.3491666666666668,HIC,LCN,0.0
